k,count,prob
2941,1,3.25474e-07
2953,1,3.25474e-07
2956,1,3.25474e-07
2957,1,3.25474e-07
2960,1,3.25474e-07
2961,1,3.25474e-07
2963,1,3.25474e-07
2964,1,3.25474e-07
2966,1,3.25474e-07
2968,1,3.25474e-07
2969,1,3.25474e-07
2979,1,3.25474e-07
2980,1,3.25474e-07
2982,1,3.25474e-07
2988,1,3.25474e-07
2995,2,6.50948e-07
2997,1,3.25474e-07
2999,1,3.25474e-07
3005,1,3.25474e-07
3006,1,3.25474e-07
3012,1,3.25474e-07
3014,1,3.25474e-07
3015,1,3.25474e-07
3019,1,3.25474e-07
3021,1,3.25474e-07
3022,1,3.25474e-07
3028,1,3.25474e-07
3029,1,3.25474e-07
3030,1,3.25474e-07
3035,1,3.25474e-07
3038,1,3.25474e-07
3041,2,6.50948e-07
3048,1,3.25474e-07
3049,1,3.25474e-07
3055,1,3.25474e-07
3056,1,3.25474e-07
3059,1,3.25474e-07
3061,1,3.25474e-07
3062,1,3.25474e-07
3070,1,3.25474e-07
3075,4,1.3019e-06
3077,1,3.25474e-07
3079,1,3.25474e-07
3082,1,3.25474e-07
3084,1,3.25474e-07
3085,1,3.25474e-07
3098,1,3.25474e-07
3100,1,3.25474e-07
3104,1,3.25474e-07
3109,1,3.25474e-07
3115,1,3.25474e-07
3117,1,3.25474e-07
3118,1,3.25474e-07
3126,1,3.25474e-07
3127,2,6.50948e-07
3128,1,3.25474e-07
3134,1,3.25474e-07
3140,1,3.25474e-07
3145,1,3.25474e-07
3148,1,3.25474e-07
3157,1,3.25474e-07
3158,1,3.25474e-07
3159,1,3.25474e-07
3161,1,3.25474e-07
3172,1,3.25474e-07
3173,1,3.25474e-07
3175,1,3.25474e-07
3185,1,3.25474e-07
3188,1,3.25474e-07
3191,2,6.50948e-07
3192,1,3.25474e-07
3194,1,3.25474e-07
3195,2,6.50948e-07
3203,1,3.25474e-07
3219,1,3.25474e-07
3230,2,6.50948e-07
3231,1,3.25474e-07
3234,1,3.25474e-07
3236,1,3.25474e-07
3241,1,3.25474e-07
3242,1,3.25474e-07
3244,1,3.25474e-07
3253,1,3.25474e-07
3257,1,3.25474e-07
3267,1,3.25474e-07
3272,1,3.25474e-07
3284,1,3.25474e-07
3289,1,3.25474e-07
3290,1,3.25474e-07
3293,1,3.25474e-07
3297,1,3.25474e-07
3298,2,6.50948e-07
3305,1,3.25474e-07
3309,1,3.25474e-07
3311,2,6.50948e-07
3321,2,6.50948e-07
3325,1,3.25474e-07
3326,1,3.25474e-07
3328,1,3.25474e-07
3344,1,3.25474e-07
3347,1,3.25474e-07
3364,1,3.25474e-07
3371,1,3.25474e-07
3378,1,3.25474e-07
3385,1,3.25474e-07
3388,2,6.50948e-07
3390,2,6.50948e-07
3391,1,3.25474e-07
3393,1,3.25474e-07
3400,1,3.25474e-07
3401,2,6.50948e-07
3416,2,6.50948e-07
3425,2,6.50948e-07
3430,1,3.25474e-07
3431,2,6.50948e-07
3432,1,3.25474e-07
3436,1,3.25474e-07
3440,1,3.25474e-07
3444,1,3.25474e-07
3456,1,3.25474e-07
3465,1,3.25474e-07
3469,1,3.25474e-07
3471,1,3.25474e-07
3475,1,3.25474e-07
3478,1,3.25474e-07
3479,1,3.25474e-07
3483,2,6.50948e-07
3490,1,3.25474e-07
3496,1,3.25474e-07
3497,1,3.25474e-07
3515,1,3.25474e-07
3521,1,3.25474e-07
3522,1,3.25474e-07
3533,1,3.25474e-07
3534,1,3.25474e-07
3537,1,3.25474e-07
3538,1,3.25474e-07
3542,1,3.25474e-07
3548,1,3.25474e-07
3555,1,3.25474e-07
3562,2,6.50948e-07
3564,1,3.25474e-07
3565,1,3.25474e-07
3566,2,6.50948e-07
3567,1,3.25474e-07
3573,1,3.25474e-07
3580,1,3.25474e-07
3582,1,3.25474e-07
3591,1,3.25474e-07
3594,1,3.25474e-07
3601,1,3.25474e-07
3608,1,3.25474e-07
3612,1,3.25474e-07
3613,1,3.25474e-07
3622,1,3.25474e-07
3624,1,3.25474e-07
3628,1,3.25474e-07
3633,1,3.25474e-07
3636,1,3.25474e-07
3644,1,3.25474e-07
3651,1,3.25474e-07
3659,1,3.25474e-07
3670,2,6.50948e-07
3671,1,3.25474e-07
3675,1,3.25474e-07
3693,1,3.25474e-07
3696,1,3.25474e-07
3697,1,3.25474e-07
3704,1,3.25474e-07
3705,1,3.25474e-07
3707,1,3.25474e-07
3727,2,6.50948e-07
3735,1,3.25474e-07
3745,1,3.25474e-07
3746,1,3.25474e-07
3747,1,3.25474e-07
3755,1,3.25474e-07
3761,1,3.25474e-07
3772,1,3.25474e-07
3773,1,3.25474e-07
3786,1,3.25474e-07
3789,1,3.25474e-07
3795,1,3.25474e-07
3797,1,3.25474e-07
3798,1,3.25474e-07
3799,1,3.25474e-07
3805,1,3.25474e-07
3807,1,3.25474e-07
3808,1,3.25474e-07
3835,1,3.25474e-07
3846,1,3.25474e-07
3849,1,3.25474e-07
3859,1,3.25474e-07
3860,1,3.25474e-07
3864,1,3.25474e-07
3868,1,3.25474e-07
3873,1,3.25474e-07
3881,1,3.25474e-07
3882,1,3.25474e-07
3888,1,3.25474e-07
3896,1,3.25474e-07
3899,1,3.25474e-07
3900,1,3.25474e-07
3903,1,3.25474e-07
3930,1,3.25474e-07
3931,1,3.25474e-07
3955,1,3.25474e-07
3969,1,3.25474e-07
3983,2,6.50948e-07
3989,2,6.50948e-07
3993,1,3.25474e-07
3994,1,3.25474e-07
4001,1,3.25474e-07
4017,1,3.25474e-07
4018,1,3.25474e-07
4032,1,3.25474e-07
4033,2,6.50948e-07
4036,1,3.25474e-07
4037,1,3.25474e-07
4044,2,6.50948e-07
4049,1,3.25474e-07
4057,1,3.25474e-07
4061,1,3.25474e-07
4078,1,3.25474e-07
4081,1,3.25474e-07
4087,1,3.25474e-07
4097,1,3.25474e-07
4098,1,3.25474e-07
4103,1,3.25474e-07
4113,1,3.25474e-07
4120,1,3.25474e-07
4121,1,3.25474e-07
4122,1,3.25474e-07
4131,1,3.25474e-07
4150,1,3.25474e-07
4153,1,3.25474e-07
4164,1,3.25474e-07
4179,1,3.25474e-07
4181,1,3.25474e-07
4185,1,3.25474e-07
4200,1,3.25474e-07
4213,1,3.25474e-07
4226,1,3.25474e-07
4241,1,3.25474e-07
4267,2,6.50948e-07
4277,1,3.25474e-07
4278,1,3.25474e-07
4279,1,3.25474e-07
4293,1,3.25474e-07
4301,1,3.25474e-07
4312,1,3.25474e-07
4326,2,6.50948e-07
4330,1,3.25474e-07
4338,1,3.25474e-07
4343,1,3.25474e-07
4346,1,3.25474e-07
4349,1,3.25474e-07
4355,1,3.25474e-07
4374,1,3.25474e-07
4380,1,3.25474e-07
4382,1,3.25474e-07
4392,1,3.25474e-07
4395,1,3.25474e-07
4403,1,3.25474e-07
4407,1,3.25474e-07
4411,1,3.25474e-07
4425,1,3.25474e-07
4427,1,3.25474e-07
4436,1,3.25474e-07
4446,1,3.25474e-07
4447,1,3.25474e-07
4469,1,3.25474e-07
4475,1,3.25474e-07
4483,1,3.25474e-07
4489,1,3.25474e-07
4490,1,3.25474e-07
4496,1,3.25474e-07
4504,1,3.25474e-07
4516,1,3.25474e-07
4523,1,3.25474e-07
4524,1,3.25474e-07
4525,1,3.25474e-07
4526,1,3.25474e-07
4538,1,3.25474e-07
4547,1,3.25474e-07
4552,1,3.25474e-07
4562,1,3.25474e-07
4578,1,3.25474e-07
4595,1,3.25474e-07
4598,1,3.25474e-07
4600,1,3.25474e-07
4633,1,3.25474e-07
4666,1,3.25474e-07
4681,1,3.25474e-07
4691,1,3.25474e-07
4694,1,3.25474e-07
4716,1,3.25474e-07
4728,1,3.25474e-07
4731,1,3.25474e-07
4744,2,6.50948e-07
4767,1,3.25474e-07
4777,1,3.25474e-07
4803,1,3.25474e-07
4819,1,3.25474e-07
4832,1,3.25474e-07
4837,1,3.25474e-07
4848,1,3.25474e-07
4855,1,3.25474e-07
4875,1,3.25474e-07
4904,1,3.25474e-07
4920,1,3.25474e-07
4921,1,3.25474e-07
4932,1,3.25474e-07
4934,1,3.25474e-07
4939,1,3.25474e-07
4950,1,3.25474e-07
4957,1,3.25474e-07
4967,1,3.25474e-07
4973,1,3.25474e-07
4974,1,3.25474e-07
4977,1,3.25474e-07
4983,1,3.25474e-07
5010,1,3.25474e-07
5011,1,3.25474e-07
5026,2,6.50948e-07
5027,1,3.25474e-07
5060,1,3.25474e-07
5074,1,3.25474e-07
5079,1,3.25474e-07
5095,1,3.25474e-07
5097,1,3.25474e-07
5101,1,3.25474e-07
5119,3,9.76422e-07
5134,1,3.25474e-07
5148,1,3.25474e-07
5158,1,3.25474e-07
5159,1,3.25474e-07
5208,1,3.25474e-07
5215,1,3.25474e-07
5247,1,3.25474e-07
5259,1,3.25474e-07
5279,1,3.25474e-07
5280,1,3.25474e-07
5281,2,6.50948e-07
5284,1,3.25474e-07
5297,1,3.25474e-07
5303,1,3.25474e-07
5327,1,3.25474e-07
5343,1,3.25474e-07
5347,1,3.25474e-07
5368,1,3.25474e-07
5370,1,3.25474e-07
5377,1,3.25474e-07
5401,1,3.25474e-07
5416,1,3.25474e-07
5422,1,3.25474e-07
5425,1,3.25474e-07
5440,1,3.25474e-07
5466,1,3.25474e-07
5469,1,3.25474e-07
5470,1,3.25474e-07
5474,1,3.25474e-07
5513,1,3.25474e-07
5556,1,3.25474e-07
5559,1,3.25474e-07
5570,1,3.25474e-07
5585,1,3.25474e-07
5596,1,3.25474e-07
5603,1,3.25474e-07
5609,1,3.25474e-07
5617,1,3.25474e-07
5621,1,3.25474e-07
5686,1,3.25474e-07
5688,1,3.25474e-07
5724,1,3.25474e-07
5741,1,3.25474e-07
5775,1,3.25474e-07
5785,1,3.25474e-07
5824,1,3.25474e-07
5830,1,3.25474e-07
5901,1,3.25474e-07
5949,1,3.25474e-07
5979,1,3.25474e-07
5981,1,3.25474e-07
6007,1,3.25474e-07
6024,1,3.25474e-07
6029,1,3.25474e-07
6044,1,3.25474e-07
6057,1,3.25474e-07
6058,1,3.25474e-07
6065,1,3.25474e-07
6069,1,3.25474e-07
6075,1,3.25474e-07
6083,1,3.25474e-07
6089,1,3.25474e-07
6092,1,3.25474e-07
6166,1,3.25474e-07
6263,1,3.25474e-07
6270,1,3.25474e-07
6278,1,3.25474e-07
6282,1,3.25474e-07
6298,1,3.25474e-07
6322,1,3.25474e-07
6337,1,3.25474e-07
6347,1,3.25474e-07
6357,1,3.25474e-07
6361,1,3.25474e-07
6377,1,3.25474e-07
6394,1,3.25474e-07
6411,1,3.25474e-07
6415,1,3.25474e-07
6432,1,3.25474e-07
6459,1,3.25474e-07
6464,1,3.25474e-07
6469,1,3.25474e-07
6550,1,3.25474e-07
6598,1,3.25474e-07
6670,1,3.25474e-07
6672,1,3.25474e-07
6733,1,3.25474e-07
6744,1,3.25474e-07
6752,1,3.25474e-07
6787,1,3.25474e-07
6788,1,3.25474e-07
6796,1,3.25474e-07
6846,1,3.25474e-07
6849,1,3.25474e-07
6927,1,3.25474e-07
6961,1,3.25474e-07
6976,1,3.25474e-07
7009,1,3.25474e-07
7027,1,3.25474e-07
7031,1,3.25474e-07
7082,1,3.25474e-07
7087,1,3.25474e-07
7089,1,3.25474e-07
7090,1,3.25474e-07
7232,1,3.25474e-07
7234,1,3.25474e-07
7244,1,3.25474e-07
7248,1,3.25474e-07
7260,1,3.25474e-07
7276,1,3.25474e-07
7295,1,3.25474e-07
7349,1,3.25474e-07
7353,1,3.25474e-07
7387,1,3.25474e-07
7397,1,3.25474e-07
7417,1,3.25474e-07
7427,1,3.25474e-07
7430,1,3.25474e-07
7460,1,3.25474e-07
7466,1,3.25474e-07
7478,1,3.25474e-07
7529,1,3.25474e-07
7544,1,3.25474e-07
7584,1,3.25474e-07
7612,1,3.25474e-07
7728,1,3.25474e-07
7735,1,3.25474e-07
7777,1,3.25474e-07
7784,1,3.25474e-07
7795,1,3.25474e-07
7830,1,3.25474e-07
7880,1,3.25474e-07
7890,1,3.25474e-07
7900,1,3.25474e-07
7935,1,3.25474e-07
8079,1,3.25474e-07
8205,1,3.25474e-07
8236,1,3.25474e-07
8328,1,3.25474e-07
8356,1,3.25474e-07
8366,1,3.25474e-07
8393,1,3.25474e-07
8413,1,3.25474e-07
8465,1,3.25474e-07
8484,1,3.25474e-07
8549,1,3.25474e-07
8594,1,3.25474e-07
8601,1,3.25474e-07
8605,1,3.25474e-07
8647,1,3.25474e-07
8660,1,3.25474e-07
8723,1,3.25474e-07
8827,1,3.25474e-07
8868,1,3.25474e-07
8870,1,3.25474e-07
8992,1,3.25474e-07
9082,1,3.25474e-07
9090,1,3.25474e-07
9159,1,3.25474e-07
9272,1,3.25474e-07
9322,1,3.25474e-07
9493,1,3.25474e-07
9521,1,3.25474e-07
9624,1,3.25474e-07
9693,1,3.25474e-07
9714,1,3.25474e-07
9797,1,3.25474e-07
9901,1,3.25474e-07
10000,1,3.25474e-07
10046,1,3.25474e-07
10085,1,3.25474e-07
10113,1,3.25474e-07
10130,1,3.25474e-07
10197,1,3.25474e-07
10223,1,3.25474e-07
10240,1,3.25474e-07
10303,1,3.25474e-07
10306,1,3.25474e-07
10339,1,3.25474e-07
10400,1,3.25474e-07
10535,1,3.25474e-07
10660,1,3.25474e-07
10674,1,3.25474e-07
10698,1,3.25474e-07
10721,1,3.25474e-07
10771,1,3.25474e-07
10848,1,3.25474e-07
10861,1,3.25474e-07
10956,1,3.25474e-07
11143,1,3.25474e-07
11227,1,3.25474e-07
11359,1,3.25474e-07
11372,1,3.25474e-07
11689,1,3.25474e-07
11843,1,3.25474e-07
11888,1,3.25474e-07
11899,1,3.25474e-07
11920,1,3.25474e-07
12317,1,3.25474e-07
12318,1,3.25474e-07
12335,1,3.25474e-07
12377,1,3.25474e-07
12467,1,3.25474e-07
12482,1,3.25474e-07
12533,1,3.25474e-07
12608,1,3.25474e-07
12839,1,3.25474e-07
13030,1,3.25474e-07
13257,1,3.25474e-07
13317,1,3.25474e-07
13354,1,3.25474e-07
13380,1,3.25474e-07
13423,1,3.25474e-07
13450,1,3.25474e-07
13606,1,3.25474e-07
13632,1,3.25474e-07
13638,1,3.25474e-07
13741,1,3.25474e-07
13773,1,3.25474e-07
13908,1,3.25474e-07
14020,1,3.25474e-07
14100,1,3.25474e-07
14338,1,3.25474e-07
14450,1,3.25474e-07
14516,1,3.25474e-07
14551,1,3.25474e-07
14555,1,3.25474e-07
14566,1,3.25474e-07
14646,1,3.25474e-07
14784,1,3.25474e-07
14798,1,3.25474e-07
15066,1,3.25474e-07
15072,1,3.25474e-07
15220,1,3.25474e-07
16174,1,3.25474e-07
16703,1,3.25474e-07
17437,1,3.25474e-07
17442,1,3.25474e-07
18097,1,3.25474e-07
18180,1,3.25474e-07
18344,1,3.25474e-07
19670,1,3.25474e-07
19735,1,3.25474e-07
19950,1,3.25474e-07
20285,1,3.25474e-07
20968,1,3.25474e-07
21069,1,3.25474e-07
21504,1,3.25474e-07
22226,1,3.25474e-07
22633,1,3.25474e-07
23591,1,3.25474e-07
23632,1,3.25474e-07
23724,1,3.25474e-07
23934,1,3.25474e-07
24005,1,3.25474e-07
24668,1,3.25474e-07
25085,1,3.25474e-07
25200,1,3.25474e-07
25423,1,3.25474e-07
25795,1,3.25474e-07
27317,1,3.25474e-07
29657,1,3.25474e-07
33313,1,3.25474e-07
